timestamp,UVExposureToday,UVIndexLevel
1557798589085,0,NONE
1557798649089,0,NONE
1557798709086,0,NONE
1557798769084,0,NONE
1557798829085,0,NONE
1557798889086,0,NONE
1557798949087,0,NONE
1557799009086,0,NONE
1557799069086,0,NONE
1557799129088,0,NONE
1557799189090,0,NONE
1557799249090,0,NONE
1557799309089,0,NONE
1557799369091,0,NONE
1557799429092,0,NONE
1557799489093,0,NONE
1557799549091,0,NONE
1557799609095,0,NONE
1557799669093,0,NONE
1557799729096,0,NONE
1557799789098,0,NONE
1557799849097,0,NONE
1557799909096,0,NONE
1557799969099,0,NONE
1557800029099,0,NONE
1557800089100,0,NONE
1557800530234,0,NONE
1557800590244,0,NONE
1557800650242,0,NONE
1557800710238,0,NONE
1557800770277,0,NONE
1557800830253,0,NONE
1557800890242,0,NONE
1557800950258,0,NONE
1557801010245,0,NONE
1557801070290,0,NONE
1557801130256,0,NONE
1557801190246,0,NONE
1557801250267,0,NONE
1557801310272,0,LOW
1557801370254,0,LOW
1557801430273,0,NONE
1557801490254,0,LOW
1557801550282,0,LOW
1557801610257,0,LOW
1557801670268,0,NONE
1557801730261,0,NONE
1557801790258,0,NONE
1557801850279,0,NONE
1557801910262,0,NONE
1557801970270,0,NONE
1557802030262,0,NONE
1557802090282,0,NONE
1557802150279,0,NONE
1557802210285,0,NONE
1557802270268,0,NONE
1557802330279,0,NONE
1557802390267,0,NONE
1557802450282,0,NONE
1557802510274,0,NONE
1557802570273,0,NONE
1557802630280,0,NONE
1557802690286,0,NONE
1557802750271,0,NONE
1557802810290,0,NONE
1557802870279,0,LOW
1557802930289,0,NONE
1557802990295,0,NONE
1557803050289,0,NONE
1557803110297,0,LOW
1557803170282,0,NONE
1557803230283,0,LOW
1557803290312,0,LOW
1557803350279,0,LOW
1557803410298,0,LOW
1557803470291,0,NONE
1557803530279,0,NONE
1557803590284,0,NONE
1557803650295,0,NONE
1557803710300,0,NONE
1557803770315,0,NONE
1557803830287,0,NONE
1557803890299,0,NONE
1557803950311,0,NONE
1557804010289,0,NONE
1557804070305,0,NONE
1557804130307,0,NONE
1557804190299,0,NONE
1557804250310,0,NONE
1557804310306,0,NONE
1557804370311,0,NONE
1557804430303,0,NONE
1557804490296,0,NONE
1557804550316,0,NONE
1557804610312,0,NONE
1557804670322,0,NONE
1557804730334,0,NONE
1557804790315,0,NONE
1557804850305,0,NONE
1557804910311,0,NONE
1557804970307,0,NONE
1557805030310,0,NONE
1557805090316,0,NONE
1557805150313,0,NONE
1557805210322,0,NONE
1557805270317,0,NONE
1557805330309,0,NONE
1557805390311,0,NONE
1557805450407,0,NONE
1557805510320,0,NONE
1557805570327,0,NONE
1557805630335,0,NONE
1557805690320,0,NONE
1557805750337,0,NONE
1557805810321,0,NONE
1557805870336,0,NONE
1557805930322,0,NONE
1557805990322,0,NONE
1557806050362,0,NONE
1557806110332,0,NONE
1557806170339,0,NONE
1557806230357,0,NONE
1557806290336,0,NONE
1557806350325,0,NONE
1557806410338,0,NONE
1557806470335,0,NONE
1557806530331,0,NONE
1557806590340,0,NONE
1557806650342,0,NONE
1557806710345,0,NONE
1557806770331,0,NONE
1557806830345,0,NONE
1557806890337,0,NONE
1557806950338,0,NONE
1557807010335,0,NONE
1557807070344,0,NONE
1557807130362,0,NONE
1557807190342,0,NONE
1557807250354,0,NONE
1557807310356,0,NONE
1557807370361,0,NONE
1557807430357,0,NONE
1557807490349,0,NONE
1557807550356,0,NONE
1557807610345,0,NONE
1557807670346,0,NONE
1557807730368,0,NONE
1557807790349,0,NONE
1557807850355,0,NONE
1557807910363,0,NONE
1557807970353,0,NONE
1557808030362,0,NONE
1557808090378,0,NONE
1557808150365,0,NONE
1557808210368,0,NONE
1557808270357,0,NONE
1557808330375,0,NONE
1557808390354,0,NONE
1557808450362,0,NONE
1557808510366,0,NONE
1557808570361,0,NONE
1557808630362,0,NONE
1557808690366,0,NONE
1557808750370,0,NONE
1557808810402,0,NONE
1557808870386,0,NONE
1557808930405,0,NONE
1557808990461,0,NONE
1557809050373,0,NONE
1557809110372,0,NONE
1557809170383,0,NONE
1557809230388,0,NONE
1557809290375,0,NONE
1557809350385,0,NONE
1557809410381,0,NONE
1557809470452,0,NONE
1557809530374,0,NONE
1557809590397,0,NONE
1557809650388,0,NONE
1557809710496,0,NONE
1557809770397,0,NONE
1557809830378,0,NONE
1557809890397,0,NONE
1557809950393,0,NONE
1557810010402,0,NONE
1557810070381,0,NONE
1557810130385,0,NONE
1557810190395,0,NONE
1557810250393,0,NONE
1557810310401,0,NONE
1557810370398,0,NONE
1557810430403,0,NONE
1557810490406,0,NONE
1557810550405,0,NONE
1557810610399,0,NONE
1557810670419,0,NONE
1557810730406,0,NONE
1557810790432,0,NONE
1557810850400,0,NONE
1557810910400,0,NONE
1557810970409,0,NONE
1557811030416,0,NONE
1557811090420,0,NONE
1557811150421,0,NONE
1557811210409,0,NONE
1557811270406,0,NONE
1557811330412,0,NONE
1557811390410,0,NONE
1557811450419,0,NONE
1557811510424,0,NONE
1557811570416,0,NONE
1557811630417,0,NONE
1557811690427,0,NONE
1557812543786,0,NONE
1557812603799,0,NONE
1557812663786,0,NONE
1557812723792,0,NONE
1557812783794,0,NONE
1557812843787,0,NONE
1557812903800,0,NONE
1557812963801,0,NONE
1557813023805,0,NONE
1557813083800,0,NONE
1557812603799,0,NONE
1557812663786,0,NONE
1557812723792,0,NONE
1557812783794,0,NONE
1557812843787,0,NONE
1557812903800,0,NONE
1557812963801,0,NONE
1557813023805,0,NONE
1557813083800,0,NONE
1557816245618,0,NONE
1557816305623,0,NONE
1557816365629,0,NONE
1557816425629,0,NONE
1557816485621,0,NONE
1557816545669,0,NONE
1557816605615,0,NONE
1557816665619,0,NONE
1557816725634,0,NONE
1557816785633,0,NONE
1557816845622,0,NONE
1557816905637,0,NONE
1557816965637,0,NONE
1557817025620,0,NONE
1557817085639,0,NONE
1557817145646,0,NONE
1557817205629,0,NONE
1557817265628,0,NONE
1557817325627,0,NONE
1557817385627,0,NONE
1557817445640,0,NONE
1557817505650,0,NONE
1557817565641,0,NONE
1557817625629,0,NONE
1557817685631,0,NONE
1557817745630,0,NONE
1557817805652,0,NONE
1557817865650,0,NONE
1557817925653,0,NONE
1557817985652,0,NONE
1557818045654,0,NONE
1557818105655,0,NONE
1557818165642,0,NONE
1557818225650,0,NONE
1557818285650,0,NONE
1557818345662,0,NONE
1557818045654,0,NONE
1557818105655,0,NONE
1557818165642,0,NONE
1557818225650,0,NONE
1557818285650,0,NONE
1557818345662,0,NONE
1557818045654,0,NONE
1557818105655,0,NONE
1557818165642,0,NONE
1557818225650,0,NONE
1557818285650,0,NONE
1557818345662,0,NONE
1557818045654,0,NONE
1557818105655,0,NONE
1557818165642,0,NONE
1557818225650,0,NONE
1557818285650,0,NONE
1557818345662,0,NONE
1557818045654,0,NONE
1557818105655,0,NONE
1557818165642,0,NONE
1557818225650,0,NONE
1557818285650,0,NONE
1557818345662,0,NONE
1557818045654,0,NONE
1557818105655,0,NONE
1557818165642,0,NONE
1557818225650,0,NONE
1557818285650,0,NONE
1557818345662,0,NONE
1557829507759,0,NONE
1557829567770,0,NONE
1557829507759,0,NONE
1557829567770,0,NONE
1557836806214,0,NONE
1557836866232,0,NONE
1557836926217,0,NONE
1557836986226,0,NONE
1557837046221,0,NONE
1557837106272,0,NONE
1557837166220,0,NONE
1557837226228,0,NONE
1557837286221,0,NONE
1557837346222,0,NONE
1557837406228,0,NONE
1557837466232,0,NONE
1557837526235,0,NONE
1557837586237,0,NONE
1557837646236,0,NONE
1557837706237,0,NONE
1557837766223,0,NONE
1557837826236,0,NONE
1557837886237,0,NONE
1557837946236,0,NONE
1557838006250,0,NONE
1557838066248,0,NONE
1557838126235,0,NONE
